,createdAt,amount,shoeSize
395,2017-08-02 06:26:06,190,8.5
396,2017-08-01 21:22:25,300,11.0
397,2017-08-01 00:54:28,190,8.5
398,2017-07-31 01:14:48,300,11.0
399,2017-07-28 16:03:44,254,5.5
400,2017-07-25 12:09:21,254,5.5
401,2017-06-17 20:52:42,471,7.5
402,2017-07-26 15:16:12,517,6.5
403,2017-07-26 06:29:52,310,11.0
404,2017-06-16 05:11:28,517,6.5
405,2017-07-25 05:50:40,310,11.0
406,2017-07-21 14:00:40,301,10.5
407,2017-07-20 16:07:26,329,6.5
408,2017-07-20 16:05:56,310,11.0
409,2017-07-10 19:31:40,319,9.0
410,2017-07-03 15:47:58,320,9.0
411,2017-07-20 09:04:23,446,7.0
412,2017-07-19 17:53:27,275,9.0
413,2017-07-19 19:53:56,329,6.5
414,2017-07-19 13:42:45,250,9.0
415,2017-07-19 03:44:03,310,11.0
416,2017-07-18 21:30:53,300,11.0
417,2017-07-18 17:37:29,275,9.0
418,2017-07-15 17:26:47,290,8.5
419,2017-07-14 19:11:24,300,11.0
420,2017-07-12 01:08:10,270,10.5
421,2017-07-13 21:07:08,290,8.5
422,2017-07-14 14:08:06,265,10.0
423,2017-07-12 23:24:38,280,9.5
424,2017-07-12 03:08:34,265,10.0
425,2017-07-12 01:05:40,285,11.0
426,2017-05-07 14:00:17,497,8.5
427,2017-07-10 17:07:15,280,8.0
428,2017-07-08 22:37:35,280,9.5
429,2017-07-08 19:02:17,318,9.0
430,2017-07-10 00:53:21,285,11.0
431,2017-07-10 00:44:35,265,10.0
432,2017-07-08 22:00:05,270,10.5
433,2017-07-09 12:35:35,471,7.0
434,2017-07-07 17:15:58,242,10.0
435,2017-07-07 17:11:43,319,9.0
436,2017-07-06 19:29:22,280,8.0
437,2017-07-07 14:28:52,517,10.5
438,2017-07-07 10:14:15,318,9.0
439,2017-07-06 06:25:24,461,7.0
440,2017-07-06 06:07:39,446,8.0
441,2017-07-06 17:18:34,320,8.5
442,2017-07-06 06:44:20,446,8.0
443,2017-07-06 05:42:55,461,7.0
444,2017-07-05 21:03:07,319,9.0
445,2017-07-04 01:04:20,242,10.0
446,2017-07-03 15:06:59,320,8.5
447,2017-07-03 15:01:33,319,9.0
448,2017-07-01 15:03:45,235,7.0
449,2017-06-24 15:50:12,446,8.0
450,2017-05-17 21:27:55,471,7.0
451,2017-07-03 15:50:23,319,9.0
452,2017-07-03 17:15:36,305,10.0
453,2017-07-02 00:52:43,319,9.0
454,2017-07-01 17:59:29,242,10.0
455,2017-06-29 09:41:35,320,8.5
456,2017-06-28 23:18:58,305,10.0
457,2017-06-27 15:30:08,320,9.0
458,2017-06-23 16:12:51,300,10.0
459,2017-06-28 22:29:39,235,7.0
460,2017-06-27 23:23:43,275,9.5
461,2017-06-27 21:26:01,280,10.0
462,2017-06-27 19:38:46,410,13.0
463,2017-06-27 17:45:08,250,7.0
464,2017-06-26 13:18:23,305,10.0
465,2017-06-26 13:16:40,280,10.0
466,2017-06-26 10:29:43,410,13.0
467,2017-06-25 18:05:49,250,7.0
468,2017-06-23 17:36:17,319,9.0
469,2017-06-08 16:00:11,497,8.0
470,2017-06-22 16:34:56,319,9.0
471,2017-06-22 14:51:46,290,10.0
472,2017-06-18 17:54:26,300,10.0
473,2017-06-21 13:53:22,325,11.5
474,2017-06-21 13:41:26,415,12.0
475,2017-06-21 13:41:07,295,9.5
476,2017-06-21 13:39:44,334,11.5
