,createdAt,amount,shoeSize
395,2017-05-17 18:38:20,140,13.0
396,2017-05-17 16:09:59,216,10.0
397,2017-05-17 12:52:49,175,8.0
398,2017-05-16 13:54:40,175,9.5
399,2017-05-16 13:39:36,287,11.5
400,2017-05-13 14:37:09,185,9.0
401,2017-05-12 22:26:45,216,14.0
402,2017-05-11 16:55:53,120,8.0
403,2017-05-11 13:55:22,170,5.0
404,2017-05-10 23:02:12,216,14.0
405,2017-05-10 22:17:51,200,14.0
406,2017-05-10 16:33:31,169,10.0
407,2017-05-10 16:26:32,135,10.5
408,2017-05-10 15:15:13,135,10.5
409,2017-05-10 15:07:43,216,8.5
410,2017-05-10 13:33:49,216,9.5
411,2017-05-09 21:14:36,200,9.5
412,2017-05-09 14:34:40,200,14.0
413,2017-05-08 21:01:00,184,7.5
414,2017-05-08 16:15:18,293,10.5
415,2017-05-08 15:49:22,200,9.0
416,2017-05-08 13:49:15,201,12.0
417,2017-05-08 12:35:57,216,8.5
418,2017-05-07 13:57:42,216,6.5
419,2017-05-06 12:56:38,242,9.5
420,2017-05-05 13:59:17,200,5.0
421,2017-05-05 08:07:25,216,9.0
422,2017-05-04 22:20:59,200,12.0
423,2017-05-04 08:13:04,206,9.5
424,2017-05-04 04:58:35,184,8.0
425,2017-05-04 04:52:10,216,9.0
426,2017-05-03 15:04:20,200,11.0
427,2017-05-03 14:54:24,250,11.5
428,2017-05-03 12:40:17,200,10.5
429,2017-05-03 05:51:51,184,7.0
430,2017-05-03 05:17:06,282,11.0
431,2017-05-02 14:38:16,200,10.5
432,2017-05-02 12:41:48,216,10.5
433,2017-05-01 23:00:18,184,8.5
434,2017-05-01 22:59:59,277,11.0
435,2017-05-01 14:33:47,200,10.0
436,2017-05-01 13:53:34,200,6.0
437,2017-04-30 23:07:39,184,5.5
438,2017-04-29 23:26:45,191,9.5
439,2017-04-29 14:47:27,200,14.0
440,2017-04-29 14:39:25,200,10.5
441,2017-04-28 21:47:04,200,11.0
442,2017-04-27 13:00:20,200,10.5
443,2017-04-23 21:33:45,184,6.5
444,2017-04-23 12:41:03,216,7.5
445,2017-04-21 20:37:03,184,6.5
446,2017-04-20 16:48:53,145,10.0
447,2017-04-20 15:38:34,150,9.5
448,2017-04-20 12:38:49,200,9.0
449,2017-04-19 16:36:22,169,10.0
450,2017-04-19 12:41:27,211,5.0
451,2017-04-18 20:17:32,190,13.0
452,2017-04-17 22:21:54,211,6.0
453,2017-04-17 16:13:04,191,12.5
454,2017-04-17 15:28:53,158,11.0
455,2017-04-17 15:15:43,168,14.0
456,2017-04-17 13:51:01,199,12.0
457,2017-04-17 13:32:14,191,8.5
458,2017-04-16 20:43:42,191,9.5
459,2017-04-16 14:48:47,216,11.0
460,2017-04-16 06:57:45,191,9.5
461,2017-04-14 22:34:31,191,9.5
462,2017-04-14 13:43:57,200,11.0
463,2017-04-14 13:41:17,175,5.0
464,2017-04-13 20:30:24,190,8.5
465,2017-04-13 20:08:04,145,10.5
466,2017-04-13 15:48:16,145,10.5
467,2017-04-13 13:27:25,200,10.0
468,2017-04-13 05:55:08,191,8.0
469,2017-04-11 14:43:37,185,9.5
470,2017-04-11 14:34:10,175,12.5
471,2017-04-10 20:48:10,150,8.0
472,2017-04-10 20:02:13,170,6.0
473,2017-04-10 18:32:20,216,7.0
474,2017-04-10 05:22:00,175,8.0
475,2017-04-09 12:59:56,216,10.5
476,2017-04-09 07:31:53,242,10.0
477,2017-04-08 00:08:07,175,10.0
478,2017-04-07 21:05:15,175,7.5
479,2017-04-07 15:00:14,150,9.0
480,2017-04-06 18:03:36,155,9.5
481,2017-04-05 01:40:18,175,7.5
482,2017-04-04 18:15:58,150,9.0
483,2017-04-04 16:21:41,191,8.0
484,2017-04-03 19:32:04,185,8.0
485,2017-04-02 17:27:31,200,6.0
486,2017-04-02 16:42:38,216,7.0
487,2017-04-01 11:01:08,211,7.5
488,2017-03-31 17:57:42,160,12.5
489,2017-03-31 13:40:27,160,11.0
490,2017-03-30 17:27:55,100,9.0
491,2017-03-30 16:45:58,150,10.5
492,2017-03-30 03:39:18,191,8.5
493,2017-03-28 21:04:14,145,10.0
494,2017-03-28 19:10:01,150,12.0
495,2017-03-28 18:56:11,150,10.5
496,2017-03-28 17:22:51,160,8.5
497,2017-03-27 17:27:48,242,11.0
498,2017-03-27 16:35:44,170,8.0
499,2017-03-27 16:29:15,191,9.0
500,2017-03-26 08:42:53,191,12.5
501,2017-03-25 19:18:42,191,9.0
502,2017-03-23 19:53:53,141,11.0
503,2017-03-23 19:51:10,169,10.0
504,2017-03-23 17:30:38,211,7.0
505,2017-03-23 10:16:44,216,7.5
506,2017-03-22 21:24:07,172,9.5
507,2017-03-22 18:35:19,216,5.0
508,2017-03-21 21:27:36,185,13.0
509,2017-03-21 19:15:24,191,9.5
510,2017-03-21 14:17:24,155,10.0
511,2017-03-20 19:18:04,164,9.0
512,2017-03-20 18:41:20,160,9.5
513,2017-03-20 17:49:14,185,11.0
