,createdAt,amount,shoeSize
330,2017-06-04 13:21:39,200,7.0
331,2017-06-04 13:16:55,200,10.5
332,2017-06-04 13:07:59,226,5.5
333,2017-06-04 13:01:11,200,10.5
334,2017-06-04 12:48:24,211,5.0
335,2017-06-04 08:17:36,175,11.5
336,2017-06-04 07:58:10,200,9.5
337,2017-06-04 07:35:56,205,8.5
338,2017-06-04 05:21:40,216,9.0
339,2017-06-04 00:39:03,225,4.5
340,2017-06-04 00:38:02,175,6.0
341,2017-06-04 00:09:40,175,8.0
342,2017-06-03 23:37:40,175,8.0
343,2017-06-03 23:22:29,200,7.5
344,2017-06-03 22:15:19,175,10.5
345,2017-06-03 16:57:00,225,9.5
346,2017-06-03 15:04:17,215,9.5
347,2017-06-03 14:38:12,225,5.5
348,2017-06-03 12:28:05,211,10.5
349,2017-06-03 08:42:46,175,13.0
350,2017-06-03 08:35:56,200,9.0
351,2017-06-03 00:18:05,175,8.5
352,2017-06-02 23:37:49,175,9.0
353,2017-06-02 23:26:23,200,10.5
354,2017-06-02 23:02:19,175,8.0
355,2017-06-02 22:38:00,211,5.5
356,2017-06-02 22:12:51,200,11.5
357,2017-06-02 22:08:10,175,12.5
358,2017-06-02 20:45:17,200,10.5
359,2017-06-02 16:09:52,170,9.5
360,2017-06-02 15:06:09,155,10.0
361,2017-06-02 15:01:26,225,10.5
362,2017-06-02 14:59:37,200,10.5
363,2017-06-02 14:50:48,211,4.5
364,2017-06-02 14:23:34,175,8.0
365,2017-06-02 13:59:36,200,5.0
366,2017-06-02 13:35:14,148,10.5
367,2017-06-02 07:02:52,225,6.0
368,2017-06-02 06:50:22,206,10.5
369,2017-06-02 06:48:42,175,7.5
370,2017-06-02 06:24:57,205,8.5
371,2017-06-01 23:57:34,170,11.5
372,2017-06-01 21:52:58,150,10.5
373,2017-06-01 21:30:14,175,7.5
374,2017-06-01 21:28:17,200,10.5
375,2017-06-01 20:42:20,169,8.5
376,2017-06-01 20:15:08,195,4.5
377,2017-06-01 15:54:05,225,5.5
378,2017-06-01 15:34:33,170,4.5
379,2017-06-01 15:13:01,201,9.5
380,2017-06-01 14:48:31,157,12.0
381,2017-06-01 14:35:18,135,13.0
382,2017-06-01 14:26:44,211,5.0
383,2017-06-01 14:04:11,200,9.0
384,2017-06-01 14:00:35,158,12.0
385,2017-06-01 13:55:03,225,10.0
386,2017-06-01 13:52:58,225,12.0
387,2017-06-01 13:30:02,175,12.5
388,2017-06-01 13:15:10,225,8.0
389,2017-06-01 12:43:40,200,5.0
390,2017-06-01 08:01:39,250,12.5
391,2017-06-01 07:00:41,250,9.0
392,2017-06-01 07:00:18,200,11.5
393,2017-06-01 05:30:19,175,12.5
394,2017-06-01 05:13:04,200,10.5
395,2017-06-01 00:30:24,175,11.5
396,2017-05-31 22:18:58,200,12.0
397,2017-05-31 22:08:53,175,8.0
398,2017-05-31 18:08:58,174,9.5
399,2017-05-31 16:11:37,175,8.5
400,2017-05-31 15:48:54,200,4.0
401,2017-05-31 15:40:01,225,10.0
402,2017-05-31 14:45:20,200,10.5
403,2017-05-31 13:54:36,148,10.5
404,2017-05-31 13:26:40,169,11.5
405,2017-05-31 08:19:03,225,11.0
406,2017-05-31 07:01:04,175,10.5
407,2017-05-31 06:32:41,250,12.5
408,2017-05-31 06:23:40,225,7.0
409,2017-05-31 05:47:39,250,10.0
410,2017-05-31 05:15:30,225,5.0
411,2017-05-31 00:17:55,175,11.5
412,2017-05-31 00:11:48,205,8.5
413,2017-05-30 23:48:44,200,9.0
414,2017-05-30 23:38:57,200,9.0
415,2017-05-30 22:59:57,175,7.5
416,2017-05-30 22:56:26,211,12.0
417,2017-05-30 22:55:43,216,9.0
418,2017-05-30 21:57:36,226,9.5
419,2017-05-30 16:23:02,175,11.5
420,2017-05-30 16:21:20,225,4.5
421,2017-05-30 16:15:09,226,7.5
422,2017-05-30 15:39:01,200,9.0
423,2017-05-30 14:52:04,175,11.5
424,2017-05-30 14:39:41,175,9.0
425,2017-05-30 14:10:49,225,6.0
426,2017-05-30 13:44:35,225,8.0
427,2017-05-30 12:52:36,200,9.0
428,2017-05-30 08:12:34,225,5.0
429,2017-05-30 08:04:59,175,12.5
430,2017-05-30 06:45:02,236,10.0
431,2017-05-30 06:06:06,175,10.5
432,2017-05-29 23:54:33,175,9.5
433,2017-05-29 23:25:27,200,9.5
434,2017-05-29 23:07:17,172,10.5
435,2017-05-29 22:23:41,200,8.5
436,2017-05-29 22:19:30,175,10.5
437,2017-05-29 22:13:56,175,13.0
438,2017-05-29 22:02:08,176,12.0
439,2017-05-29 21:35:46,181,14.0
440,2017-05-29 21:22:03,175,11.5
441,2017-05-29 16:29:56,225,4.5
442,2017-05-29 16:02:05,175,8.0
443,2017-05-29 15:49:40,200,7.0
444,2017-05-29 15:29:08,181,8.5
445,2017-05-29 15:21:33,175,11.5
446,2017-05-29 14:52:28,185,7.0
447,2017-05-29 14:30:02,175,8.5
448,2017-05-29 14:29:15,181,4.5
449,2017-05-29 14:08:22,200,7.0
450,2017-05-29 14:08:03,200,7.0
451,2017-05-29 13:43:34,200,9.5
452,2017-05-29 13:02:11,200,4.5
453,2017-05-29 12:58:47,200,9.0
454,2017-05-29 12:33:29,168,10.5
455,2017-05-29 06:20:54,175,9.0
456,2017-05-29 05:12:23,175,5.0
457,2017-05-29 04:59:22,175,13.5
458,2017-05-29 04:46:45,175,10.5
459,2017-05-29 04:27:57,200,9.5
460,2017-05-29 04:19:27,175,8.5
461,2017-05-28 23:42:28,225,10.0
462,2017-05-28 22:01:10,200,5.5
463,2017-05-28 16:09:13,200,10.0
464,2017-05-28 16:08:35,175,9.0
465,2017-05-28 15:47:35,175,10.5
466,2017-05-28 15:41:43,200,12.0
467,2017-05-28 15:39:50,175,11.0
468,2017-05-28 14:36:32,225,10.0
469,2017-05-28 14:08:25,175,10.5
470,2017-05-28 14:06:47,242,10.0
471,2017-05-28 13:35:53,175,9.5
472,2017-05-28 13:31:47,175,8.0
473,2017-05-28 12:53:48,175,6.5
474,2017-05-28 06:22:09,211,14.0
475,2017-05-28 05:33:51,175,9.5
476,2017-05-28 05:14:04,175,9.5
477,2017-05-28 04:35:22,216,6.5
478,2017-05-27 23:34:21,175,13.0
479,2017-05-27 16:14:17,226,9.0
480,2017-05-27 16:11:41,225,8.0
481,2017-05-27 15:32:50,226,7.0
482,2017-05-27 15:23:42,175,11.0
483,2017-05-27 15:02:30,205,11.0
484,2017-05-27 14:11:30,205,8.5
485,2017-05-27 13:50:49,235,10.0
486,2017-05-27 13:32:40,200,12.0
487,2017-05-27 05:37:27,200,7.0
488,2017-05-27 04:30:30,191,12.5
489,2017-05-26 23:55:57,141,10.5
490,2017-05-26 23:47:06,140,13.0
491,2017-05-26 23:13:54,165,10.0
492,2017-05-26 22:12:01,211,5.0
493,2017-05-26 21:23:00,200,10.0
494,2017-05-26 20:38:30,180,7.0
495,2017-05-26 19:52:03,150,10.5
496,2017-05-26 15:46:48,200,5.5
497,2017-05-26 14:49:02,225,6.5
498,2017-05-26 14:43:15,135,12.0
499,2017-05-26 14:40:24,160,6.0
500,2017-06-18 11:05:12,150,10.0
501,2017-06-18 05:44:21,160,12.0
502,2017-06-18 01:32:43,153,11.5
503,2017-06-18 00:50:12,179,11.0
504,2017-06-18 00:05:53,200,9.0
505,2017-06-17 23:59:15,200,9.5
506,2017-06-17 23:53:13,145,5.0
507,2017-06-17 23:41:17,200,7.5
508,2017-06-17 23:30:42,201,8.0
509,2017-06-17 22:59:48,140,10.0
510,2017-06-17 22:05:51,211,9.0
511,2017-06-17 21:48:10,225,5.5
512,2017-06-17 19:51:26,169,10.5
513,2017-06-17 19:24:43,164,13.0
514,2017-06-17 16:01:37,211,4.5
515,2017-06-17 15:53:18,225,5.0
516,2017-06-17 15:49:08,225,7.0
517,2017-06-17 15:09:11,200,11.0
518,2017-06-17 15:02:30,211,5.0
519,2017-06-17 14:57:44,200,9.0
520,2017-06-17 14:55:42,225,5.5
521,2017-06-17 14:15:15,200,7.5
522,2017-06-17 14:11:19,200,7.5
523,2017-06-17 13:40:58,215,9.5
524,2017-06-17 13:18:44,170,10.5
525,2017-06-17 12:59:29,200,8.5
526,2017-06-17 12:41:12,185,13.0
527,2017-06-17 06:42:36,200,11.0
528,2017-06-17 06:01:22,180,7.5
529,2017-06-16 23:36:58,200,9.0
530,2017-06-16 22:44:12,200,9.5
531,2017-06-16 22:11:35,225,7.0
532,2017-06-16 21:15:08,150,4.5
533,2017-06-16 21:14:27,185,13.0
534,2017-06-16 20:26:47,165,10.0
535,2017-06-16 19:34:20,150,12.0
536,2017-06-16 16:22:15,200,10.5
537,2017-06-16 16:17:17,200,12.0
538,2017-06-16 15:47:15,200,10.5
539,2017-06-16 15:34:52,160,7.0
540,2017-06-16 14:42:27,160,10.5
541,2017-06-16 14:25:49,225,7.0
542,2017-06-16 14:18:49,225,5.0
543,2017-06-16 14:14:23,200,10.5
544,2017-06-16 12:42:00,201,7.5
545,2017-06-16 01:11:38,176,11.0
546,2017-06-16 00:58:21,200,8.5
547,2017-06-16 00:01:46,200,8.5
548,2017-06-15 21:29:54,200,11.0
549,2017-06-15 20:54:56,140,11.5
550,2017-06-15 16:29:30,200,12.0
551,2017-06-15 16:28:14,200,10.5
552,2017-06-15 16:27:49,250,12.5
553,2017-06-15 16:19:08,200,8.0
554,2017-06-15 16:15:37,267,5.0
555,2017-06-15 15:55:14,175,9.0
556,2017-06-15 15:44:06,157,11.0
557,2017-06-15 15:30:08,225,9.5
558,2017-06-15 15:01:22,200,12.0
559,2017-06-15 14:54:11,200,10.5
560,2017-06-15 14:25:51,200,10.5
561,2017-06-15 14:16:53,200,9.5
562,2017-06-15 14:15:45,200,7.5
563,2017-06-15 13:52:46,216,8.0
564,2017-06-15 13:52:40,180,9.5
565,2017-06-15 13:42:11,262,13.5
566,2017-06-15 13:39:34,200,10.5
567,2017-06-15 13:32:23,200,10.5
568,2017-06-15 13:18:14,231,5.5
569,2017-06-15 13:15:23,200,10.5
570,2017-06-15 13:07:54,170,5.0
571,2017-06-15 13:05:36,200,4.5
572,2017-06-15 12:57:42,200,10.5
573,2017-06-15 12:55:29,200,10.5
574,2017-06-15 08:48:46,175,10.5
575,2017-06-15 07:54:26,175,10.5
576,2017-06-15 07:27:37,225,4.5
577,2017-06-15 07:21:53,211,10.5
578,2017-06-15 07:19:46,200,9.0
579,2017-06-15 07:15:00,225,7.5
580,2017-06-15 06:41:54,200,12.0
581,2017-06-15 06:21:30,150,12.0
582,2017-06-15 05:57:42,200,11.5
583,2017-06-15 05:55:04,200,13.0
584,2017-06-15 05:53:55,216,8.5
585,2017-06-15 05:36:50,225,4.5
586,2017-06-15 05:13:31,200,11.5
